,index,year,val,Received Array,Z Array,SH Array,SL Array
0,14498,1990,10677.531743697851,0.8820493361921184,-0.7287547114125826,0.0,0.0
1,14501,1991,10657.37972441633,0.8803846185722727,-0.8091139275035856,0.0,0.3091139275035856
2,14504,1992,10653.36323999812,0.8800528249049769,-0.8251302648631405,0.0,0.6342441923667259
3,14507,1993,10643.48816648685,0.8792370650229606,-0.864508609788326,0.0,0.9987528021550518
4,14510,1994,10626.16442614764,0.8778059858153915,-0.9335896370529041,0.0,1.432342439207956
5,14513,1995,10614.35078637023,0.8768300848886791,-0.9806983073271802,0.0,1.9130407465351364
6,14516,1996,10603.94153223097,0.8759701974236562,-1.0222067780683732,0.0,2.4352475246035095
7,14519,1997,10596.52722254287,0.8753577162720482,-1.0517724561311177,0.0,2.987019980734627
8,14522,1998,10597.9584346218,0.87547594581184,-1.0460652821196186,0.0,3.5330852628542457
9,14525,1999,10606.74508427761,0.8762017931970126,-1.011027191467593,0.0,4.044112454321839
10,14528,2000,10627.19644605474,0.8778912388959579,-0.9294743020303233,0.0,4.473586756352162
11,14531,2001,10654.89800525653,0.8801796087638205,-0.8190101569311984,0.0,4.792596913283361
12,14534,2002,10680.90269928765,0.8823278040264164,-0.7153125176110793,0.0,5.00790943089444
13,14537,2003,10710.4720433387,0.8847704678290559,-0.5974002987374893,0.0,5.105309729631929
14,14540,2004,10743.980981379327,0.8875385735359468,-0.4637783546846636,0.0,5.069088084316593
15,14543,2005,10781.94904018872,0.8906750382052365,-0.31237499406870417,0.0,4.881463078385297
16,14546,2006,10823.33288014764,0.8940936736577971,-0.14735069097150177,0.0,4.528813769356798
17,14549,2007,10864.67457810441,0.8975088278446575,0.017505564536522168,0.0,4.011308204820276
18,14552,2008,10907.43321096026,0.9010410321623121,0.18801206164819595,0.0,3.32329614317208
19,14555,2009,10950.4454891395,0.9045941896079458,0.3595300077401499,0.0,2.4637661354319302
20,14558,2010,10991.00101664164,0.9079443998410642,0.5212512899948523,0.021251289994852263,1.442514845437078
21,14561,2011,11031.668823941422,0.9113038852815392,0.6834203048760157,0.20467159487086795,0.2590945405610623
22,14564,2012,11074.17499545221,0.9148152342772738,0.8529200742995605,0.5575916691704284,0.0
23,14567,2013,11117.76145912454,0.9184158240270381,1.0267276716404032,1.0843193408108316,0.0
24,14570,2014,11160.81629762541,0.9219724972948994,1.1984153334335397,1.782734674244371,0.0
25,14573,2015,11199.75424880994,0.9251890828147943,1.3536862861686787,2.6364209604130497,0.0
26,14576,2016,11238.33269350568,0.928375970229602,1.5075236525611617,3.6439446129742112,0.0
27,14579,2017,11280.79822628582,0.9318839621418599,1.676861368917365,4.820805981891576,0.0
28,14582,2018,11324.837064561729,0.935521921644145,1.8524728782143816,6.173278860105958,0.0
29,14585,2019,11366.658456730813,0.9389767024012374,2.0192419867385927,7.69252084684455,0.0
30,14588,2020,11665.88600722704,0.9636952861171202,3.2124569720357403,10.40497781888029,0.0
31,14591,2021,12105.36792623603,1.0,4.964957404095003,14.869935222975293,0.0
