,index,year,val,Received Array,Z Array,SH Array,SL Array
0,12962,1990,11894.2885272158,0.8730439334848356,-1.131137559750911,0.0,0.0
1,12965,1991,11893.22461571004,0.8729658420980541,-1.1373031848130526,0.0,0.6373031848130526
2,12968,1992,11894.33682850932,0.8730474788125944,-1.1308576420469982,0.0,1.2681608268600508
3,12971,1993,11897.16574516223,0.8732551220454373,-1.1144633843296556,0.0,1.8826242111897065
4,12974,1994,11901.2981244808,0.8735584397837518,-1.090515244512692,0.0,2.4731394557023982
5,12977,1995,11908.17051843759,0.8740628753234451,-1.0506880557028688,0.0,3.0238275114052673
6,12980,1996,11921.79066421662,0.8750625976370877,-0.971756009465503,0.0,3.4955835208707704
7,12983,1997,11942.00239759328,0.8765461442291625,-0.854624115335555,0.0,3.850207636206325
8,12986,1998,11965.53191784601,0.8782732172581589,-0.7182648420456185,0.0,4.068472478251944
9,12989,1999,11988.74532686869,0.8799770876390043,-0.5837375099574389,0.0,4.152209988209383
10,12992,2000,12006.924597697289,0.8813114509408336,-0.47838422895116334,0.0,4.130594217160546
11,12995,2001,12021.06925029581,0.8823496721941799,-0.39641253855730635,0.0,4.027006755717852
12,12998,2002,12033.87853314988,0.8832898769540064,-0.3221796395187616,0.0,3.8491863952366137
13,13001,2003,12045.55485745094,0.8841469222554649,-0.25451250991779323,0.0,3.603698905154407
14,13004,2004,12056.4441607254,0.8849462000047721,-0.19140635793550806,0.0,3.295105263089915
15,13007,2005,12067.349072091807,0.8857466233921691,-0.1282097532770703,0.0,2.9233150163669857
16,13010,2006,12075.00948152463,0.8863088994768659,-0.08381582377305112,0.0,2.5071308401400367
17,13013,2007,12079.55831948061,0.8866427853896539,-0.05745420520502597,0.0,2.0645850453450625
18,13016,2008,12085.37521659859,0.8870697471813523,-0.023743876422692062,0.0,1.5883289217677548
19,13019,2009,12094.92920654141,0.887771012577855,0.03162381113018854,0.0,1.0567051106375662
20,13022,2010,12110.59841181508,0.8889211364020252,0.12243065381965852,0.0,0.43427445681790766
21,13025,2011,12135.8408754344,0.8907739399285777,0.26871684912695915,0.0,0.0
22,13028,2012,12168.97189564407,0.8932057656017176,0.4607191420177694,0.0,0.0
23,13031,2013,12208.60991472669,0.8961152067184565,0.6904310706377924,0.1904310706377924,0.0
24,13034,2014,12254.521804541111,0.8994851516113846,0.9565016009001222,0.6469326715379147,0.0
25,13037,2015,12304.46192798492,0.9031507699214111,1.2459167214662554,1.39284939300417,0.0
26,13040,2016,12354.91744784367,0.9068542184650306,1.538318689186232,2.431168082190402,0.0
27,13043,2017,12405.98313060572,0.9106024531276299,1.8342566988309192,3.7654247810213217,0.0
28,13046,2018,12458.53622312275,0.9144598640608588,2.1388146085456134,5.404239389566936,0.0
29,13049,2019,12509.08148203913,0.9181698994751161,2.431736635856787,7.335976025423722,0.0
30,13052,2020,13623.92895823541,1.0,8.892547993266591,15.728524018690315,0.0
31,13055,2021,13142.87154813682,0.9646902584729201,6.104703696093941,21.333227714784258,0.0
